EUR_USD,18:53:37,1.12345,1.12357
EUR_USD,18:53:37,1.12343,1.12355
EUR_USD,18:53:53,1.12339,1.12353
EUR_USD,18:53:53,1.12343,1.12354
EUR_USD,18:53:53,1.12344,1.12358
EUR_USD,18:53:54,1.12348,1.12359
EUR_USD,18:53:58,1.1235,1.12362
EUR_USD,18:54:00,1.12352,1.12364
EUR_USD,18:54:11,1.12347,1.12359
EUR_USD,18:54:21,1.12344,1.12358
EUR_USD,18:54:22,1.12348,1.12358
EUR_USD,18:54:24,1.12343,1.12355
EUR_USD,18:54:40,1.12345,1.12358
EUR_USD,18:54:47,1.12342,1.12356
Currency,Time,Bid,Ask
EUR_USD,18:56:23,1.12346,1.12356
EUR_USD,18:57:17,1.12347,1.1236
Currency,Time,Bid,Ask
Currency,Time,Bid,Ask
EUR_JPY,19:01:55,124.9,124.917
Currency,Time,Bid,Ask
Currency,Time,Bid,Ask
Currency,Time,Bid,Ask
Currency,Time,Bid,Ask
Currency,Time,Bid,Ask
Currency,Time,Bid,Ask
Currency,Time,Bid,Ask
EUR_USD,19:12:15,1.12302,1.12313
EUR_USD,19:12:24,1.12299,1.12312
EUR_USD,19:12:25,1.12302,1.12313
Currency,Time,Bid,Ask
EUR_USD,19:14:18,1.12313,1.12324
EUR_USD,19:14:27,1.12315,1.12326
EUR_USD,19:14:30,1.12313,1.12324
EUR_USD,19:14:37,1.12309,1.12322
EUR_USD,19:14:45,1.12313,1.12323
Currency,Time,Bid,Ask
EUR_USD,19:16:29,1.12323,1.12335
EUR_USD,19:16:43,1.12326,1.12337
EUR_USD,19:16:52,1.12323,1.12334
Currency,Time,Bid,Ask
EUR_USD,19:20:04,1.12329,1.1234
EUR_USD,19:20:52,1.12324,1.12336
Currency,Time,Bid,Ask
EUR_USD,19:21:39,1.12328,1.1234
Currency,Time,Bid,Ask
EUR_USD,19:23:32,1.1233,1.12341
Currency,Time,Bid,Ask
EUR_USD,19:23:32,1.1233,1.12341
EUR_USD,19:25:10,1.12333,1.12344
Currency,Time,Bid,Ask
EUR_USD,19:25:10,1.12333,1.12344
EUR_USD,19:25:18,1.12336,1.12346
Currency,Time,Bid,Ask
EUR_USD,19:25:49,1.12342,1.12354
Currency,Time,Bid,Ask
EUR_USD,19:26:38,1.12345,1.12356
Currency,Time,Bid,Ask
EUR_USD,19:26:38,1.12345,1.12356
EUR_USD,19:28:27,1.12347,1.12359
Currency,Time,Bid,Ask
EUR_USD,19:30:28,1.12331,1.12342
EUR_USD,19:30:47,1.12319,1.12332
